 Parking Lot Id; Parking Space Id; Occupied Status; Reserved Status; Time
28;482;false;false;18.06.2020 17:26
28;482;false;false;10.06.2020 17:17
28;482;false;false;04.06.2020 17:42
28;482;true;false;18.06.2020 07:28
28;482;true;false;10.06.2020 07:30
28;482;true;false;04.06.2020 07:26
28;484;false;false;26.06.2020 08:42
28;484;false;false;26.06.2020 08:24
28;484;false;false;24.06.2020 12:59
28;484;false;false;24.06.2020 11:15
28;484;false;false;18.06.2020 15:06
28;484;false;false;16.06.2020 15:25
28;484;false;false;15.06.2020 09:07
28;484;false;false;13.06.2020 15:24
28;484;false;false;05.06.2020 09:05
28;484;true;false;26.06.2020 08:28
28;484;true;false;26.06.2020 07:58
28;484;true;false;24.06.2020 11:24
28;484;true;false;24.06.2020 10:46
28;484;true;false;18.06.2020 12:10
28;484;true;false;16.06.2020 15:22
28;484;true;false;15.06.2020 07:19
28;484;true;false;05.06.2020 14:57
28;484;true;false;03.06.2020 12:13
28;485;false;false;10.06.2020 13:30
28;485;false;false;08.06.2020 08:39
28;485;true;false;10.06.2020 15:27
28;485;true;false;09.06.2020 16:13
28;485;true;false;03.06.2020 12:10
28;66125;false;false;29.06.2020 09:29
28;66125;true;false;29.06.2020 08:53
28;66126;false;false;29.06.2020 17:47
28;66126;false;false;26.06.2020 18:45
28;66126;false;false;26.06.2020 18:00
28;66126;false;false;26.06.2020 17:14
28;66126;true;false;29.06.2020 09:09
28;66126;true;false;26.06.2020 18:30
28;66126;true;false;26.06.2020 17:33
28;66126;true;false;26.06.2020 12:35
28;66127;false;false;30.06.2020 19:11
28;66127;false;false;26.06.2020 19:02
28;66127;true;false;30.06.2020 06:55
28;66127;true;false;26.06.2020 12:35
28;66128;false;false;30.06.2020 19:11
28;66128;false;false;26.06.2020 19:02
28;66128;false;false;22.06.2020 21:39
28;66128;true;false;30.06.2020 06:55
28;66128;true;false;26.06.2020 12:35
28;66128;true;false;22.06.2020 13:08
28;66129;false;false;30.06.2020 17:47
28;66129;false;false;26.06.2020 19:02
28;66129;true;false;30.06.2020 06:43
28;66129;true;false;26.06.2020 12:35
28;66130;false;false;30.06.2020 17:47
28;66130;false;false;29.06.2020 18:18
28;66130;true;false;30.06.2020 06:42
28;66130;true;false;29.06.2020 09:16
28;66131;false;false;29.06.2020 17:44
28;66131;false;false;25.06.2020 22:02
28;66131;false;false;09.06.2020 21:43
28;66131;false;false;03.06.2020 12:05
28;66131;true;false;30.06.2020 06:21
28;66131;true;false;29.06.2020 08:15
28;66131;true;false;25.06.2020 13:12
28;66131;true;false;09.06.2020 13:16
28;66131;true;false;03.06.2020 05:44
28;66132;false;false;30.06.2020 06:21
28;66132;false;false;24.06.2020 22:04
28;66132;false;false;22.06.2020 09:19
28;66132;false;false;09.06.2020 21:43
28;66132;false;false;04.06.2020 11:59
28;66132;false;false;03.06.2020 12:05
28;66132;true;false;30.06.2020 06:15
28;66132;true;false;24.06.2020 13:13
28;66132;true;false;22.06.2020 07:36
28;66132;true;false;09.06.2020 13:16
28;66132;true;false;04.06.2020 05:41
28;66132;true;false;03.06.2020 05:44
28;66133;false;false;30.06.2020 17:32
28;66133;false;false;29.06.2020 18:06
28;66133;false;false;29.06.2020 06:42
28;66133;false;false;28.06.2020 18:54
28;66133;false;false;26.06.2020 12:11
28;66133;false;false;25.06.2020 18:01
28;66133;false;false;25.06.2020 12:32
28;66133;false;false;25.06.2020 06:38
28;66133;false;false;24.06.2020 17:49
28;66133;false;false;22.06.2020 11:15
28;66133;false;false;19.06.2020 19:18
28;66133;false;false;17.06.2020 07:31
28;66133;false;false;16.06.2020 12:06
28;66133;false;false;15.06.2020 19:09
28;66133;false;false;14.06.2020 21:51
28;66133;false;false;11.06.2020 21:41
28;66133;false;false;09.06.2020 19:08
28;66133;false;false;08.06.2020 21:46
28;66133;false;false;05.06.2020 19:18
28;66133;false;false;04.06.2020 19:19
28;66133;false;false;03.06.2020 21:38
28;66133;false;false;02.06.2020 12:09
28;66133;true;false;30.06.2020 06:02
28;66133;true;false;29.06.2020 06:45
28;66133;true;false;29.06.2020 06:10
28;66133;true;false;28.06.2020 11:55
28;66133;true;false;26.06.2020 06:30
28;66133;true;false;25.06.2020 12:38
28;66133;true;false;25.06.2020 08:20
28;66133;true;false;25.06.2020 06:34
28;66133;true;false;24.06.2020 06:22
28;66133;true;false;22.06.2020 11:00
28;66133;true;false;19.06.2020 12:45
28;66133;true;false;17.06.2020 06:46
28;66133;true;false;16.06.2020 05:50
28;66133;true;false;15.06.2020 12:45
28;66133;true;false;14.06.2020 13:01
28;66133;true;false;11.06.2020 13:08
28;66133;true;false;09.06.2020 12:40
28;66133;true;false;08.06.2020 13:11
28;66133;true;false;05.06.2020 12:48
28;66133;true;false;04.06.2020 12:42
28;66133;true;false;03.06.2020 12:59
28;66133;true;false;02.06.2020 05:38
28;66134;false;false;30.06.2020 17:32
28;66134;false;false;30.06.2020 15:20
28;66134;false;false;30.06.2020 13:39
28;66134;false;false;29.06.2020 08:15
28;66134;false;false;29.06.2020 06:42
28;66134;false;false;29.06.2020 05:53
28;66134;false;false;28.06.2020 18:54
28;66134;false;false;28.06.2020 14:41
28;66134;false;false;28.06.2020 13:55
28;66134;false;false;28.06.2020 05:49
28;66134;false;false;27.06.2020 05:52
28;66134;false;false;26.06.2020 12:11
28;66134;false;false;24.06.2020 07:09
28;66134;false;false;22.06.2020 15:30
28;66134;false;false;15.06.2020 19:09
28;66134;false;false;15.06.2020 12:10
28;66134;false;false;05.06.2020 19:18
28;66134;false;false;05.06.2020 12:00
28;66134;false;false;04.06.2020 19:19
28;66134;false;false;04.06.2020 12:22
28;66134;true;false;30.06.2020 15:35
28;66134;true;false;30.06.2020 13:50
28;66134;true;false;30.06.2020 06:02
28;66134;true;false;29.06.2020 06:48
28;66134;true;false;29.06.2020 06:10
28;66134;true;false;28.06.2020 21:04
28;66134;true;false;28.06.2020 14:56
28;66134;true;false;28.06.2020 14:26
28;66134;true;false;28.06.2020 11:54
28;66134;true;false;27.06.2020 21:06
28;66134;true;false;26.06.2020 21:04
28;66134;true;false;26.06.2020 06:39
28;66134;true;false;24.06.2020 07:04
28;66134;true;false;22.06.2020 09:46
28;66134;true;false;15.06.2020 12:45
28;66134;true;false;15.06.2020 06:27
28;66134;true;false;05.06.2020 12:48
28;66134;true;false;05.06.2020 11:57
28;66134;true;false;04.06.2020 12:41
28;66134;true;false;04.06.2020 05:47
28;66135;false;false;30.06.2020 18:20
28;66135;false;false;29.06.2020 08:49
28;66135;false;false;29.06.2020 06:48
28;66135;false;false;26.06.2020 12:11
28;66135;false;false;24.06.2020 19:05
28;66135;false;false;24.06.2020 16:53
28;66135;false;false;24.06.2020 15:23
28;66135;false;false;24.06.2020 14:38
28;66135;false;false;24.06.2020 07:08
28;66135;false;false;17.06.2020 05:41
28;66135;false;false;16.06.2020 12:04
28;66135;false;false;15.06.2020 19:09
28;66135;false;false;08.06.2020 19:06
28;66135;false;false;04.06.2020 19:08
28;66135;false;false;03.06.2020 12:08
28;66135;false;false;02.06.2020 12:04
28;66135;true;false;30.06.2020 06:21
28;66135;true;false;29.06.2020 08:15
28;66135;true;false;29.06.2020 06:47
28;66135;true;false;26.06.2020 06:39
28;66135;true;false;24.06.2020 17:53
28;66135;true;false;24.06.2020 16:38
28;66135;true;false;24.06.2020 14:53
28;66135;true;false;24.06.2020 12:44
28;66135;true;false;24.06.2020 07:04
28;66135;true;false;16.06.2020 21:02
28;66135;true;false;16.06.2020 05:59
28;66135;true;false;15.06.2020 12:45
28;66135;true;false;08.06.2020 19:05
28;66135;true;false;04.06.2020 12:53
28;66135;true;false;03.06.2020 05:44
28;66135;true;false;02.06.2020 05:47
28;66136;false;false;29.06.2020 13:04
28;66136;false;false;23.06.2020 19:02
28;66136;false;false;17.06.2020 12:02
28;66136;false;false;16.06.2020 05:44
28;66136;false;false;04.06.2020 12:10
28;66136;true;false;29.06.2020 05:40
28;66136;true;false;23.06.2020 12:48
28;66136;true;false;17.06.2020 05:37
28;66136;true;false;15.06.2020 21:04
28;66136;true;false;04.06.2020 12:02
28;66137;false;false;29.06.2020 18:28
28;66137;false;false;18.06.2020 12:36
28;66137;false;false;17.06.2020 12:11
28;66137;false;false;17.06.2020 12:02
28;66137;false;false;10.06.2020 18:04
28;66137;false;false;05.06.2020 12:03
28;66137;false;false;04.06.2020 12:20
28;66137;false;false;02.06.2020 12:04
28;66137;true;false;29.06.2020 06:22
28;66137;true;false;18.06.2020 05:46
28;66137;true;false;17.06.2020 12:06
28;66137;true;false;17.06.2020 05:37
28;66137;true;false;10.06.2020 12:26
28;66137;true;false;05.06.2020 05:41
28;66137;true;false;04.06.2020 12:02
28;66137;true;false;02.06.2020 05:48
28;66138;false;false;26.06.2020 12:12
28;66138;false;false;23.06.2020 19:03
28;66138;false;false;23.06.2020 18:36
28;66138;false;false;23.06.2020 17:39
28;66138;false;false;23.06.2020 17:21
28;66138;false;false;23.06.2020 16:51
28;66138;false;false;23.06.2020 16:20
28;66138;false;false;23.06.2020 15:50
28;66138;false;false;23.06.2020 15:05
28;66138;false;false;23.06.2020 13:50
28;66138;false;false;23.06.2020 12:50
28;66138;false;false;18.06.2020 12:36
28;66138;false;false;17.06.2020 12:11
28;66138;false;false;15.06.2020 12:07
28;66138;false;false;10.06.2020 18:04
28;66138;false;false;05.06.2020 12:03
28;66138;false;false;02.06.2020 12:04
28;66138;true;false;26.06.2020 12:08
28;66138;true;false;23.06.2020 18:39
28;66138;true;false;23.06.2020 17:51
28;66138;true;false;23.06.2020 17:36
28;66138;true;false;23.06.2020 17:06
28;66138;true;false;23.06.2020 16:38
28;66138;true;false;23.06.2020 16:05
28;66138;true;false;23.06.2020 15:35
28;66138;true;false;23.06.2020 14:35
28;66138;true;false;23.06.2020 13:37
28;66138;true;false;23.06.2020 11:48
28;66138;true;false;18.06.2020 05:46
28;66138;true;false;17.06.2020 05:47
28;66138;true;false;15.06.2020 05:32
28;66138;true;false;10.06.2020 12:26
28;66138;true;false;05.06.2020 05:41
28;66138;true;false;02.06.2020 05:48
28;66139;false;false;29.06.2020 12:44
28;66139;false;false;29.06.2020 08:41
28;66139;false;false;23.06.2020 19:03
28;66139;false;false;18.06.2020 19:16
28;66139;false;false;17.06.2020 12:10
28;66139;false;false;15.06.2020 12:07
28;66139;true;false;29.06.2020 12:43
28;66139;true;false;29.06.2020 06:53
28;66139;true;false;23.06.2020 11:48
28;66139;true;false;18.06.2020 12:47
28;66139;true;false;17.06.2020 05:47
28;66139;true;false;15.06.2020 05:32
28;66140;false;false;30.06.2020 17:34
28;66140;false;false;29.06.2020 19:20
28;66140;false;false;29.06.2020 08:41
28;66140;false;false;27.06.2020 12:26
28;66140;false;false;19.06.2020 19:19
28;66140;false;false;10.06.2020 12:49
28;66140;false;false;08.06.2020 12:19
28;66140;true;false;30.06.2020 17:32
28;66140;true;false;29.06.2020 12:43
28;66140;true;false;29.06.2020 06:54
28;66140;true;false;27.06.2020 05:38
28;66140;true;false;19.06.2020 13:06
28;66140;true;false;10.06.2020 05:35
28;66140;true;false;08.06.2020 05:36
28;66141;false;false;30.06.2020 17:34
28;66141;false;false;29.06.2020 19:20
28;66141;false;false;29.06.2020 08:41
28;66141;false;false;25.06.2020 12:22
28;66141;false;false;24.06.2020 12:10
28;66141;false;false;22.06.2020 12:17
28;66141;false;false;09.06.2020 12:09
28;66141;false;false;03.06.2020 16:57
28;66141;true;false;30.06.2020 17:32
28;66141;true;false;29.06.2020 19:19
28;66141;true;false;29.06.2020 06:54
28;66141;true;false;25.06.2020 05:35
28;66141;true;false;24.06.2020 05:25
28;66141;true;false;22.06.2020 05:46
28;66141;true;false;09.06.2020 05:36
28;66141;true;false;03.06.2020 09:32
